sales_sk,order_number,customer_sk,product_sk,geography_sk,order_date_key,ship_date_key,due_date_key,sales_amount,quantity,price
34982,SO64201,14886,269,5.0,20130814,20130821,20130826,10.0,1,10.0
34983,SO64201,14886,268,5.0,20130814,20130821,20130826,5.0,1,5.0
34984,SO64201,14886,271,5.0,20130814,20130821,20130826,2.0,1,2.0
34985,SO64202,13509,265,5.0,20130814,20130821,20130826,70.0,1,70.0
34986,SO64203,4409,319,5.0,20130814,20130821,20130826,5.0,1,5.0
34987,SO64203,4409,8,5.0,20130814,20130821,20130826,35.0,1,35.0
34988,SO64204,14876,276,4.0,20130814,20130821,20130826,22.0,1,22.0
34989,SO64204,14876,271,4.0,20130814,20130821,20130826,2.0,1,2.0
34990,SO64205,4801,327,3.0,20130814,20130821,20130826,30.0,1,30.0
34991,SO64205,4801,271,3.0,20130814,20130821,20130826,2.0,1,2.0
34992,SO64206,1828,329,3.0,20130814,20130821,20130826,21.0,1,21.0
34993,SO64207,6378,268,2.0,20130814,20130821,20130826,5.0,1,5.0
34994,SO64207,6378,16,2.0,20130814,20130821,20130826,9.0,1,9.0
34995,SO64207,6378,5,2.0,20130814,20130821,20130826,35.0,1,35.0
34996,SO64208,6503,329,1.0,20130814,20130821,20130826,21.0,1,21.0
34997,SO64208,6503,320,1.0,20130814,20130821,20130826,4.0,1,4.0
34998,SO64208,6503,5,1.0,20130814,20130821,20130826,35.0,1,35.0
34999,SO64209,7523,321,1.0,20130814,20130821,20130826,5.0,1,5.0
35000,SO64210,18204,328,4.0,20130814,20130821,20130826,35.0,1,35.0
35001,SO64211,14957,276,4.0,20130814,20130821,20130826,22.0,1,22.0
35002,SO64211,14957,19,4.0,20130814,20130821,20130826,50.0,1,50.0
35003,SO64212,5775,165,,20130814,20130821,20130826,2443.0,1,2443.0
35004,SO64212,5775,270,,20130814,20130821,20130826,9.0,1,9.0
35005,SO64212,5775,268,,20130814,20130821,20130826,5.0,1,5.0
35006,SO64212,5775,5,,20130814,20130821,20130826,35.0,1,35.0
35007,SO64212,5775,19,,20130814,20130821,20130826,50.0,1,50.0
35008,SO64213,15853,381,4.0,20130814,20130821,20130826,769.0,1,769.0
35009,SO64213,15853,266,4.0,20130814,20130821,20130826,70.0,1,70.0
35010,SO64213,15853,22,4.0,20130814,20130821,20130826,50.0,1,50.0
35011,SO64214,12208,390,4.0,20130814,20130821,20130826,540.0,1,540.0
35012,SO64214,12208,269,4.0,20130814,20130821,20130826,10.0,1,10.0
35013,SO64214,12208,268,4.0,20130814,20130821,20130826,5.0,1,5.0
35014,SO64214,12208,279,4.0,20130814,20130821,20130826,54.0,1,54.0
35015,SO64215,15983,148,4.0,20130814,20130821,20130826,2320.0,1,2320.0
35016,SO64215,15983,269,4.0,20130814,20130821,20130826,10.0,1,10.0
35017,SO64215,15983,268,4.0,20130814,20130821,20130826,5.0,1,5.0
35018,SO64215,15983,280,4.0,20130814,20130821,20130826,54.0,1,54.0
35019,SO64215,15983,16,4.0,20130814,20130821,20130826,9.0,1,9.0
35020,SO64216,14133,152,4.0,20130814,20130821,20130826,2295.0,1,2295.0
35021,SO64216,14133,276,4.0,20130814,20130821,20130826,22.0,1,22.0
35022,SO64216,14133,268,4.0,20130814,20130821,20130826,5.0,1,5.0
35023,SO64216,14133,269,4.0,20130814,20130821,20130826,10.0,1,10.0
35024,SO64217,14197,154,4.0,20130814,20130821,20130826,2295.0,1,2295.0
35025,SO64217,14197,276,4.0,20130814,20130821,20130826,22.0,1,22.0
35026,SO64217,14197,5,4.0,20130814,20130821,20130826,35.0,1,35.0
35027,SO64218,341,362,2.0,20130814,20130821,20130826,742.0,1,742.0
35028,SO64218,341,5,2.0,20130814,20130821,20130826,35.0,1,35.0
35029,SO64219,16005,354,3.0,20130814,20130821,20130826,2384.0,1,2384.0
35030,SO64219,16005,5,3.0,20130814,20130821,20130826,35.0,1,35.0
35031,SO64219,16005,280,3.0,20130814,20130821,20130826,54.0,1,54.0
35032,SO64220,15918,373,6.0,20130814,20130821,20130826,1701.0,1,1701.0
35033,SO64220,15918,8,6.0,20130814,20130821,20130826,35.0,1,35.0
35034,SO64221,2835,177,6.0,20130814,20130821,20130826,1120.0,1,1120.0
35035,SO64222,8727,397,6.0,20130814,20130821,20130826,540.0,1,540.0
35036,SO64222,8727,270,6.0,20130814,20130821,20130826,9.0,1,9.0
35037,SO64222,8727,268,6.0,20130814,20130821,20130826,5.0,1,5.0
35038,SO64222,8727,272,6.0,20130814,20130821,20130826,9.0,1,9.0
35039,SO64223,8883,397,6.0,20130814,20130821,20130826,540.0,1,540.0
35040,SO64223,8883,263,6.0,20130814,20130821,20130826,64.0,1,64.0
35041,SO64224,3174,397,6.0,20130814,20130821,20130826,540.0,1,540.0
35042,SO64224,3174,270,6.0,20130814,20130821,20130826,9.0,1,9.0
35043,SO64224,3174,16,6.0,20130814,20130821,20130826,9.0,1,9.0
35044,SO64224,3174,268,6.0,20130814,20130821,20130826,5.0,1,5.0
35045,SO64225,8888,396,6.0,20130814,20130821,20130826,540.0,1,540.0
35046,SO64225,8888,270,6.0,20130814,20130821,20130826,9.0,1,9.0
35047,SO64225,8888,256,6.0,20130814,20130821,20130826,24.0,1,24.0
35048,SO64225,8888,268,6.0,20130814,20130821,20130826,5.0,1,5.0
35049,SO64226,7734,181,6.0,20130814,20130821,20130826,1120.0,1,1120.0
35050,SO64227,6412,163,6.0,20130814,20130821,20130826,2443.0,1,2443.0
35051,SO64227,6412,331,6.0,20130814,20130821,20130826,33.0,1,33.0
35052,SO64228,16457,154,6.0,20130814,20130821,20130826,2295.0,1,2295.0
35053,SO64228,16457,276,6.0,20130814,20130821,20130826,22.0,1,22.0
35054,SO64228,16457,280,6.0,20130814,20130821,20130826,54.0,1,54.0
35055,SO64229,18098,150,6.0,20130814,20130821,20130826,2295.0,1,2295.0
35056,SO64229,18098,276,6.0,20130814,20130821,20130826,22.0,1,22.0
35057,SO64229,18098,282,6.0,20130814,20130821,20130826,54.0,1,54.0
35058,SO64229,18098,16,6.0,20130814,20130821,20130826,9.0,1,9.0
35059,SO64230,2862,356,4.0,20130814,20130821,20130826,742.0,1,742.0
35060,SO64230,2862,268,4.0,20130814,20130821,20130826,5.0,1,5.0
35061,SO64230,2862,270,4.0,20130814,20130821,20130826,9.0,1,9.0
35062,SO64231,14552,364,5.0,20130814,20130821,20130826,2384.0,1,2384.0
35063,SO64231,14552,282,5.0,20130814,20130821,20130826,54.0,1,54.0
35064,SO64232,2724,16,4.0,20130814,20130821,20130826,9.0,1,9.0
35065,SO64232,2724,354,4.0,20130814,20130821,20130826,2384.0,1,2384.0
35066,SO64233,2736,364,4.0,20130814,20130821,20130826,2384.0,1,2384.0
35067,SO64233,2736,258,4.0,20130814,20130821,20130826,24.0,1,24.0
35068,SO64233,2736,8,4.0,20130814,20130821,20130826,35.0,1,35.0
35069,SO64234,6626,367,4.0,20130814,20130821,20130826,2384.0,1,2384.0
35070,SO64234,6626,270,4.0,20130814,20130821,20130826,9.0,1,9.0
35071,SO64234,6626,268,4.0,20130814,20130821,20130826,5.0,1,5.0
35072,SO64235,1889,364,4.0,20130814,20130821,20130826,2384.0,1,2384.0
35073,SO64235,1889,332,4.0,20130814,20130821,20130826,29.0,1,29.0
35074,SO64236,14789,352,5.0,20130814,20130821,20130826,2384.0,1,2384.0
35075,SO64236,14789,268,5.0,20130814,20130821,20130826,5.0,1,5.0
35076,SO64236,14789,270,5.0,20130814,20130821,20130826,9.0,1,9.0
35077,SO64237,1978,352,4.0,20130814,20130821,20130826,2384.0,1,2384.0
35078,SO64238,8264,375,4.0,20130814,20130821,20130826,540.0,1,540.0
35079,SO64238,8264,268,4.0,20130814,20130821,20130826,5.0,1,5.0
35080,SO64238,8264,270,4.0,20130814,20130821,20130826,9.0,1,9.0
35081,SO64238,8264,275,4.0,20130814,20130821,20130826,8.0,1,8.0
35082,SO64239,8357,375,4.0,20130814,20130821,20130826,540.0,1,540.0
35083,SO64239,8357,254,4.0,20130814,20130821,20130826,24.0,1,24.0
35084,SO64240,5345,173,,20130814,20130821,20130826,1120.0,1,1120.0
35085,SO64240,5345,281,,20130814,20130821,20130826,54.0,1,54.0
35086,SO64241,8759,367,1.0,20130814,20130821,20130826,2384.0,1,2384.0
35087,SO64241,8759,5,1.0,20130814,20130821,20130826,35.0,1,35.0
35088,SO64241,8759,19,1.0,20130814,20130821,20130826,50.0,1,50.0
35089,SO64242,6920,352,1.0,20130814,20130821,20130826,2384.0,1,2384.0
35090,SO64243,1153,359,6.0,20130814,20130821,20130826,742.0,1,742.0
35091,SO64243,1153,270,6.0,20130814,20130821,20130826,9.0,1,9.0
35092,SO64243,1153,268,6.0,20130814,20130821,20130826,5.0,1,5.0
35093,SO64243,1153,280,6.0,20130814,20130821,20130826,54.0,1,54.0
35094,SO64244,18102,353,6.0,20130814,20130821,20130826,2384.0,1,2384.0
35095,SO64244,18102,8,6.0,20130814,20130821,20130826,35.0,1,35.0
35096,SO64245,15444,326,6.0,20130815,20130822,20130827,25.0,1,25.0
35097,SO64245,15444,319,6.0,20130815,20130822,20130827,5.0,1,5.0
35098,SO64245,15444,5,6.0,20130815,20130822,20130827,35.0,1,35.0
35099,SO64246,17237,326,6.0,20130815,20130822,20130827,25.0,1,25.0
35100,SO64246,17237,271,6.0,20130815,20130822,20130827,2.0,1,2.0
35101,SO64247,7739,320,6.0,20130815,20130822,20130827,4.0,1,4.0
35102,SO64247,7739,278,6.0,20130815,20130822,20130827,55.0,1,55.0
35103,SO64248,7487,371,2.0,20130815,20130822,20130827,1701.0,1,1701.0
35104,SO64248,7487,5,2.0,20130815,20130822,20130827,35.0,1,35.0
35105,SO64248,7487,22,2.0,20130815,20130822,20130827,50.0,1,50.0
35106,SO64249,10790,167,1.0,20130815,20130822,20130827,2443.0,1,2443.0
35107,SO64249,10790,320,1.0,20130815,20130822,20130827,4.0,1,4.0
35108,SO64249,10790,331,1.0,20130815,20130822,20130827,33.0,1,33.0
35109,SO64249,10790,281,1.0,20130815,20130822,20130827,54.0,1,54.0
35110,SO64250,14415,165,1.0,20130815,20130822,20130827,2443.0,1,2443.0
35111,SO64250,14415,320,1.0,20130815,20130822,20130827,4.0,1,4.0
35112,SO64250,14415,331,1.0,20130815,20130822,20130827,33.0,1,33.0
35113,SO64251,17617,150,2.0,20130815,20130822,20130827,2295.0,1,2295.0
35114,SO64251,17617,8,2.0,20130815,20130822,20130827,35.0,1,35.0
35115,SO64252,12407,146,3.0,20130815,20130822,20130827,2320.0,1,2320.0
35116,SO64252,12407,268,3.0,20130815,20130822,20130827,5.0,1,5.0
35117,SO64252,12407,269,3.0,20130815,20130822,20130827,10.0,1,10.0
35118,SO64252,12407,5,3.0,20130815,20130822,20130827,35.0,1,35.0
35119,SO64253,16861,8,4.0,20130815,20130822,20130827,35.0,1,35.0
35120,SO64253,16861,264,4.0,20130815,20130822,20130827,64.0,1,64.0
35121,SO64254,17332,280,5.0,20130815,20130822,20130827,54.0,1,54.0
35122,SO64255,17303,330,5.0,20130815,20130822,20130827,25.0,1,25.0
35123,SO64255,17303,271,5.0,20130815,20130822,20130827,2.0,1,2.0
35124,SO64256,3234,329,4.0,20130815,20130822,20130827,21.0,1,21.0
35125,SO64256,3234,263,4.0,20130815,20130822,20130827,64.0,1,64.0
35126,SO64256,3234,320,4.0,20130815,20130822,20130827,4.0,1,4.0
35127,SO64257,716,321,4.0,20130815,20130822,20130827,5.0,1,5.0
35128,SO64257,716,8,4.0,20130815,20130822,20130827,35.0,1,35.0
35129,SO64258,16991,329,5.0,20130815,20130822,20130827,21.0,1,21.0
35130,SO64258,16991,271,5.0,20130815,20130822,20130827,2.0,1,2.0
35131,SO64259,1617,330,4.0,20130815,20130822,20130827,25.0,1,25.0
35132,SO64259,1617,320,4.0,20130815,20130822,20130827,4.0,1,4.0
35133,SO64259,1617,5,4.0,20130815,20130822,20130827,35.0,1,35.0
35134,SO64259,1617,254,4.0,20130815,20130822,20130827,24.0,1,24.0
35135,SO64260,2144,326,4.0,20130815,20130822,20130827,25.0,1,25.0
35136,SO64260,2144,271,4.0,20130815,20130822,20130827,2.0,1,2.0
35137,SO64261,7787,331,4.0,20130815,20130822,20130827,33.0,1,33.0
35138,SO64261,7787,271,4.0,20130815,20130822,20130827,2.0,1,2.0
35139,SO64262,6563,326,4.0,20130815,20130822,20130827,25.0,1,25.0
35140,SO64262,6563,319,4.0,20130815,20130822,20130827,5.0,1,5.0
35141,SO64262,6563,275,4.0,20130815,20130822,20130827,8.0,1,8.0
35142,SO64263,8554,319,4.0,20130815,20130822,20130827,5.0,1,5.0
35143,SO64263,8554,327,4.0,20130815,20130822,20130827,30.0,1,30.0
35144,SO64263,8554,8,4.0,20130815,20130822,20130827,35.0,1,35.0
35145,SO64264,8450,268,4.0,20130815,20130822,20130827,5.0,1,5.0
35146,SO64264,8450,16,4.0,20130815,20130822,20130827,9.0,1,9.0
35147,SO64264,8450,269,4.0,20130815,20130822,20130827,10.0,1,10.0
35148,SO64265,12245,319,5.0,20130815,20130822,20130827,5.0,1,5.0
35149,SO64265,12245,327,5.0,20130815,20130822,20130827,30.0,1,30.0
35150,SO64265,12245,8,5.0,20130815,20130822,20130827,35.0,1,35.0
35151,SO64266,5772,269,,20130815,20130822,20130827,10.0,1,10.0
35152,SO64266,5772,268,,20130815,20130822,20130827,5.0,1,5.0
35153,SO64266,5772,256,,20130815,20130822,20130827,24.0,1,24.0
35154,SO64266,5772,280,,20130815,20130822,20130827,54.0,1,54.0
35155,SO64267,5597,268,4.0,20130815,20130822,20130827,5.0,1,5.0
35156,SO64267,5597,269,4.0,20130815,20130822,20130827,10.0,1,10.0
35157,SO64268,5970,269,,20130815,20130822,20130827,10.0,1,10.0
35158,SO64268,5970,5,,20130815,20130822,20130827,35.0,1,35.0
35159,SO64269,3383,268,5.0,20130815,20130822,20130827,5.0,1,5.0
35160,SO64270,13931,268,4.0,20130815,20130822,20130827,5.0,1,5.0
35161,SO64270,13931,5,4.0,20130815,20130822,20130827,35.0,1,35.0
35162,SO64271,11957,319,4.0,20130815,20130822,20130827,5.0,1,5.0
35163,SO64271,11957,276,4.0,20130815,20130822,20130827,22.0,1,22.0
35164,SO64271,11957,28,4.0,20130815,20130822,20130827,50.0,1,50.0
35165,SO64272,16057,319,1.0,20130815,20130822,20130827,5.0,1,5.0
35166,SO64272,16057,276,1.0,20130815,20130822,20130827,22.0,1,22.0
35167,SO64272,16057,269,1.0,20130815,20130822,20130827,10.0,1,10.0
35168,SO64272,16057,268,1.0,20130815,20130822,20130827,5.0,1,5.0
35169,SO64272,16057,280,1.0,20130815,20130822,20130827,54.0,1,54.0
35170,SO64273,15676,319,1.0,20130815,20130822,20130827,5.0,1,5.0
35171,SO64273,15676,13,1.0,20130815,20130822,20130827,35.0,1,35.0
35172,SO64274,11885,319,2.0,20130815,20130822,20130827,5.0,1,5.0
35173,SO64275,11657,326,1.0,20130815,20130822,20130827,25.0,1,25.0
35174,SO64275,11657,271,1.0,20130815,20130822,20130827,2.0,1,2.0
35175,SO64276,18228,320,3.0,20130815,20130822,20130827,4.0,1,4.0
35176,SO64276,18228,329,3.0,20130815,20130822,20130827,21.0,1,21.0
35177,SO64276,18228,271,3.0,20130815,20130822,20130827,2.0,1,2.0
35178,SO64277,7519,329,2.0,20130815,20130822,20130827,21.0,1,21.0
35179,SO64277,7519,271,2.0,20130815,20130822,20130827,2.0,1,2.0
35180,SO64278,1825,321,2.0,20130815,20130822,20130827,5.0,1,5.0
35181,SO64278,1825,275,2.0,20130815,20130822,20130827,8.0,1,8.0
35182,SO64279,8625,321,1.0,20130815,20130822,20130827,5.0,1,5.0
35183,SO64280,11641,276,5.0,20130815,20130822,20130827,22.0,1,22.0
35184,SO64281,11848,144,4.0,20130815,20130822,20130827,2320.0,1,2320.0
35185,SO64281,11848,276,4.0,20130815,20130822,20130827,22.0,1,22.0
35186,SO64281,11848,269,4.0,20130815,20130822,20130827,10.0,1,10.0
35187,SO64281,11848,268,4.0,20130815,20130822,20130827,5.0,1,5.0
35188,SO64281,11848,271,4.0,20130815,20130822,20130827,2.0,1,2.0
35189,SO64282,2461,177,6.0,20130815,20130822,20130827,1120.0,1,1120.0
35190,SO64283,6388,171,6.0,20130815,20130822,20130827,2443.0,1,2443.0
35191,SO64283,6388,5,6.0,20130815,20130822,20130827,35.0,1,35.0
35192,SO64284,5352,165,6.0,20130815,20130822,20130827,2443.0,1,2443.0
35193,SO64284,5352,270,6.0,20130815,20130822,20130827,9.0,1,9.0
35194,SO64284,5352,275,6.0,20130815,20130822,20130827,8.0,1,8.0
35195,SO64285,1025,361,4.0,20130815,20130822,20130827,742.0,1,742.0
35196,SO64286,6624,16,4.0,20130815,20130822,20130827,9.0,1,9.0
35197,SO64286,6624,352,4.0,20130815,20130822,20130827,2384.0,1,2384.0
35198,SO64287,2150,396,5.0,20130815,20130822,20130827,540.0,1,540.0
35199,SO64287,2150,320,5.0,20130815,20130822,20130827,4.0,1,4.0
35200,SO64287,2150,263,5.0,20130815,20130822,20130827,64.0,1,64.0
35201,SO64287,2150,329,5.0,20130815,20130822,20130827,21.0,1,21.0
35202,SO64288,10020,177,5.0,20130815,20130822,20130827,1120.0,1,1120.0
35203,SO64288,10020,5,5.0,20130815,20130822,20130827,35.0,1,35.0
35204,SO64289,5250,173,,20130815,20130822,20130827,1120.0,1,1120.0
35205,SO64290,16258,374,4.0,20130815,20130822,20130827,1701.0,1,1701.0
35206,SO64291,14037,372,4.0,20130815,20130822,20130827,1701.0,1,1701.0
35207,SO64291,14037,13,4.0,20130815,20130822,20130827,35.0,1,35.0
35208,SO64291,14037,254,4.0,20130815,20130822,20130827,24.0,1,24.0
35209,SO64292,9089,375,2.0,20130815,20130822,20130827,540.0,1,540.0
35210,SO64292,9089,258,2.0,20130815,20130822,20130827,24.0,1,24.0
35211,SO64293,8685,396,2.0,20130815,20130822,20130827,540.0,1,540.0
35212,SO64293,8685,320,2.0,20130815,20130822,20130827,4.0,1,4.0
35213,SO64293,8685,329,2.0,20130815,20130822,20130827,21.0,1,21.0
35214,SO64293,8685,5,2.0,20130815,20130822,20130827,35.0,1,35.0
35215,SO64294,18032,364,6.0,20130815,20130822,20130827,2384.0,1,2384.0
35216,SO64294,18032,268,6.0,20130815,20130822,20130827,5.0,1,5.0
35217,SO64294,18032,262,6.0,20130815,20130822,20130827,64.0,1,64.0
35218,SO64294,18032,270,6.0,20130815,20130822,20130827,9.0,1,9.0
35219,SO64295,16428,357,6.0,20130815,20130822,20130827,742.0,1,742.0
35220,SO64295,16428,16,6.0,20130815,20130822,20130827,9.0,1,9.0
35221,SO64296,18101,353,6.0,20130815,20130822,20130827,2384.0,1,2384.0
35222,SO64296,18101,332,6.0,20130815,20130822,20130827,29.0,1,29.0
35223,SO64296,18101,321,6.0,20130815,20130822,20130827,5.0,1,5.0
35224,SO64296,18101,278,6.0,20130815,20130822,20130827,55.0,1,55.0
35225,SO64297,13990,165,6.0,20130816,20130823,20130828,2443.0,1,2443.0
35226,SO64297,13990,270,6.0,20130816,20130823,20130828,9.0,1,9.0
35227,SO64297,13990,268,6.0,20130816,20130823,20130828,5.0,1,5.0
35228,SO64297,13990,8,6.0,20130816,20130823,20130828,35.0,1,35.0
35229,SO64298,16456,319,6.0,20130816,20130823,20130828,5.0,1,5.0
35230,SO64298,16456,326,6.0,20130816,20130823,20130828,25.0,1,25.0
35231,SO64298,16456,8,6.0,20130816,20130823,20130828,35.0,1,35.0
35232,SO64299,10378,320,6.0,20130816,20130823,20130828,4.0,1,4.0
35233,SO64299,10378,329,6.0,20130816,20130823,20130828,21.0,1,21.0
35234,SO64299,10378,254,6.0,20130816,20130823,20130828,24.0,1,24.0
35235,SO64300,8203,276,6.0,20130816,20130823,20130828,22.0,1,22.0
35236,SO64301,11394,276,6.0,20130816,20130823,20130828,22.0,1,22.0
35237,SO64301,11394,275,6.0,20130816,20130823,20130828,8.0,1,8.0
35238,SO64302,11663,269,6.0,20130816,20130823,20130828,10.0,1,10.0
35239,SO64302,11663,268,6.0,20130816,20130823,20130828,5.0,1,5.0
35240,SO64303,10821,331,6.0,20130816,20130823,20130828,33.0,1,33.0
35241,SO64303,10821,271,6.0,20130816,20130823,20130828,2.0,1,2.0
35242,SO64304,12116,331,6.0,20130816,20130823,20130828,33.0,1,33.0
35243,SO64305,11404,320,6.0,20130816,20130823,20130828,4.0,1,4.0
35244,SO64305,11404,271,6.0,20130816,20130823,20130828,2.0,1,2.0
35245,SO64306,12692,384,3.0,20130816,20130823,20130828,565.0,1,565.0
35246,SO64306,12692,5,3.0,20130816,20130823,20130828,35.0,1,35.0
35247,SO64307,14401,167,1.0,20130816,20130823,20130828,2443.0,1,2443.0
35248,SO64307,14401,320,1.0,20130816,20130823,20130828,4.0,1,4.0
35249,SO64307,14401,331,1.0,20130816,20130823,20130828,33.0,1,33.0
35250,SO64307,14401,263,1.0,20130816,20130823,20130828,64.0,1,64.0
35251,SO64308,9552,381,1.0,20130816,20130823,20130828,769.0,1,769.0
35252,SO64308,9552,276,1.0,20130816,20130823,20130828,22.0,1,22.0
35253,SO64308,9552,272,1.0,20130816,20130823,20130828,9.0,1,9.0
35254,SO64309,13667,152,2.0,20130816,20130823,20130828,2295.0,1,2295.0
35255,SO64309,13667,269,2.0,20130816,20130823,20130828,10.0,1,10.0
35256,SO64309,13667,268,2.0,20130816,20130823,20130828,5.0,1,5.0
35257,SO64310,18182,150,1.0,20130816,20130823,20130828,2295.0,1,2295.0
35258,SO64311,18126,146,1.0,20130816,20130823,20130828,2320.0,1,2320.0
35259,SO64311,18126,278,1.0,20130816,20130823,20130828,55.0,1,55.0
35260,SO64312,11753,150,3.0,20130816,20130823,20130828,2295.0,1,2295.0
35261,SO64312,11753,5,3.0,20130816,20130823,20130828,35.0,1,35.0
35262,SO64313,17372,281,5.0,20130816,20130823,20130828,54.0,1,54.0
35263,SO64313,17372,16,5.0,20130816,20130823,20130828,9.0,1,9.0
35264,SO64314,1388,22,4.0,20130816,20130823,20130828,50.0,1,50.0
35265,SO64315,1009,330,4.0,20130816,20130823,20130828,25.0,1,25.0
35266,SO64315,1009,271,4.0,20130816,20130823,20130828,2.0,1,2.0
35267,SO64316,18404,320,5.0,20130816,20130823,20130828,4.0,1,4.0
35268,SO64316,18404,330,5.0,20130816,20130823,20130828,25.0,1,25.0
35269,SO64316,18404,271,5.0,20130816,20130823,20130828,2.0,1,2.0
35270,SO64317,17332,319,5.0,20130816,20130823,20130828,5.0,1,5.0
35271,SO64317,17332,326,5.0,20130816,20130823,20130828,25.0,1,25.0
35272,SO64317,17332,8,5.0,20130816,20130823,20130828,35.0,1,35.0
35273,SO64317,17332,281,5.0,20130816,20130823,20130828,54.0,1,54.0
35274,SO64317,17332,16,5.0,20130816,20130823,20130828,9.0,1,9.0
35275,SO64318,1982,326,4.0,20130816,20130823,20130828,25.0,1,25.0
35276,SO64318,1982,258,4.0,20130816,20130823,20130828,24.0,1,24.0
35277,SO64319,12298,332,5.0,20130816,20130823,20130828,29.0,1,29.0
35278,SO64319,12298,321,5.0,20130816,20130823,20130828,5.0,1,5.0
35279,SO64320,8939,327,4.0,20130816,20130823,20130828,30.0,1,30.0
35280,SO64321,6657,320,4.0,20130816,20130823,20130828,4.0,1,4.0
35281,SO64321,6657,331,4.0,20130816,20130823,20130828,33.0,1,33.0
35282,SO64321,6657,271,4.0,20130816,20130823,20130828,2.0,1,2.0
35283,SO64322,8475,327,4.0,20130816,20130823,20130828,30.0,1,30.0
35284,SO64322,8475,271,4.0,20130816,20130823,20130828,2.0,1,2.0
35285,SO64323,8260,327,4.0,20130816,20130823,20130828,30.0,1,30.0
35286,SO64323,8260,319,4.0,20130816,20130823,20130828,5.0,1,5.0
35287,SO64323,8260,13,4.0,20130816,20130823,20130828,35.0,1,35.0
35288,SO64324,5710,269,4.0,20130816,20130823,20130828,10.0,1,10.0
35289,SO64324,5710,5,4.0,20130816,20130823,20130828,35.0,1,35.0
35290,SO64325,16838,267,5.0,20130816,20130823,20130828,70.0,1,70.0
35291,SO64325,16838,280,5.0,20130816,20130823,20130828,54.0,1,54.0
35292,SO64326,1699,267,5.0,20130816,20130823,20130828,70.0,1,70.0
35293,SO64326,1699,16,5.0,20130816,20130823,20130828,9.0,1,9.0
35294,SO64327,13018,265,4.0,20130816,20130823,20130828,70.0,1,70.0
35295,SO64327,13018,16,4.0,20130816,20130823,20130828,9.0,1,9.0
35296,SO64328,12559,268,4.0,20130816,20130823,20130828,5.0,1,5.0
